UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,total,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime
151801013,Indiana Wesleyan University,Dayton Education Center,2912 Springboro West Road,Moraine,OH,45439,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801014,Indiana Wesleyan University,Greenwood Education Center,1500 Windhort Way,Greenwood,IN,46143,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151810001,Martin University,Main Campus,2171 AVONDALE PLACE,INDIANAPOLIS,IN,462180567,2,"Private nonprofit, 4-year or above",1251,0,0,0,0,0,0,0,0,0,0
151829001,Masters of Cosmetology College,Main Campus,1732 BLUFFTON RD,FT WAYNE,IN,46809,6,"Private for-profit, 2-year",153,0,0,0,0,0,0,0,0,0,0
151865001,Associated Mennonite Biblical Seminary,Main Campus,3003 BENHAM AVE,ELKHART,IN,465171999,2,"Private nonprofit, 4-year or above",156,0,0,0,0,0,0,1,0,0,1
151874001,Merrillville Beauty College,Main Campus,48 W 67TH PL,MERRILLVILLE,IN,46410,9,"Private for-profit, less-than 2-year",164,0,0,0,0,0,0,0,0,0,0
151944001,Brown Mackie College-South Bend,Brown Mackie College - South Bend,1030 E JEFFERSON BLVD,SOUTH BEND,IN,46617,3,"Private for-profit, 4-year or above",1115,0,0,0,0,0,0,1,0,0,1
151962001,Mid-America College of Funeral Service,Main Campus,3111HAMBURG PIKE,JEFFERSONVILLE,IN,47130,2,"Private nonprofit, 4-year or above",107,0,0,0,0,0,0,0,0,0,0
152044001,West Michigan College of Barbering and Beauty,WEST MICHIGAN COLLEGE OF BARBERING AND BEAUTY,3200 South Westnedge Ave,KALAMAZOO,MI,49008,6,"Private for-profit, 2-year",148,0,0,0,0,0,0,0,0,0,0
152080001,University of Notre Dame,Main Campus,208 Hammes Mowbray Hall,Notre Dame,IN,46556,2,"Private nonprofit, 4-year or above",11816,0,0,2,0,0,2,49,4,1,58
152099001,Oakland City University,Main Campus,138 N LUCRETIA ST,OAKLAND CITY,IN,476601099,2,"Private nonprofit, 4-year or above",2550,0,0,0,0,0,0,0,0,0,0
152150001,PJ's College of Cosmetology,Main Campus,115 N NINTH ST,RICHMOND,IN,47374,9,"Private for-profit, less-than 2-year",52,0,0,0,0,0,0,1,0,0,1
152220001,Kaplan College-Indianapolis,Main Campus,7302 Woodland Drive,Indianapolis,IN,462781736,6,"Private for-profit, 2-year",839,0,0,0,0,0,0,0,0,0,0
152248001,Purdue University-Calumet Campus,Main Campus,2200 169th ST,HAMMOND,IN,463232094,1,"Public, 4-year or above",10133,0,0,0,0,2,1,3,0,0,6
152266001,Purdue University-North Central Campus,Main Campus,1401 S US HWY 421,WESTVILLE,IN,463919542,1,"Public, 4-year or above",4463,0,0,0,0,0,0,5,0,0,5
152275001,Ravenscroft Beauty College,Main Campus,6110 Stellhorn Road,Fort Wayne,IN,46815,9,"Private for-profit, less-than 2-year",238,0,0,0,0,0,1,0,0,0,1
152309001,Rogers Academy of Hair Design,ROGER'S ACADEMY OF HAIR DESIGN,2903 MT VERNON AVE,EVANSVILLE,IN,47712,9,"Private for-profit, less-than 2-year",83,0,0,0,0,0,0,0,0,0,0
152318001,Rose-Hulman Institute of Technology,Main Campus,5500 WABASH AVE,TERRE HAUTE,IN,478033999,2,"Private nonprofit, 4-year or above",1963,0,0,0,0,0,0,3,0,0,3
152318002,Rose-Hulman Institute of Technology,Rose-Hulman Ventures,100 South Campus Drive   P.O. Box 3799,Terre Haute,IN,47803,2,"Private nonprofit, 4-year or above",1963,0,0,0,0,0,0,0,0,0,0
152327001,Rudae's School of Beauty Culture Inc,"Rudae's School of Beauty Culture, Inc.- Main Camp.",208 W JEFFERSON ST,KOKOMO,IN,469014516,9,"Private for-profit, less-than 2-year",61,0,0,0,0,0,0,0,0,0,0
152336001,University of Saint Francis-Ft Wayne,University of Saint Francis,2701 Spring Street,Fort Wayne,IN,468083994,2,"Private nonprofit, 4-year or above",2165,0,0,0,0,0,0,0,0,0,0
152363001,Saint Josephs College,Main Campus,US Highway 231 South,RENSSELAER,IN,47978,2,"Private nonprofit, 4-year or above",1011,0,0,0,0,0,5,11,0,0,16
152381001,Saint Mary-of-the-Woods College,Main Campus,ST HWY 150,ST MARY-OF-THE-WOODS,IN,478761099,2,"Private nonprofit, 4-year or above",1677,0,0,0,0,0,0,0,0,0,0
152390001,Saint Mary's College,Main Campus,No Street Address,NOTRE DAME,IN,465565001,2,"Private nonprofit, 4-year or above",1664,0,0,2,0,0,0,9,0,1,12
152415001,Kaplan College-Hammond,Branch Campus,7833 Indianapolis Blvd.,HAMMOND,IN,46324,6,"Private for-profit, 2-year",637,0,0,0,0,0,0,0,2,0,2
152424001,Kaplan College-Merrillville,Main Campus,3803 E LINCOLN HWY,MERRILLVILLE,IN,46410,6,"Private for-profit, 2-year",370,0,0,0,0,0,0,0,0,0,0
152451001,Saint Meinrad School of Theology,Main Campus,200 Hill Drive,ST MEINRAD,IN,475771301,2,"Private nonprofit, 4-year or above",206,0,0,0,0,0,0,2,0,0,2
152497001,Saint Elizabeth School of Nursing,St. Elizabeth Regional Health,1508 TIPPECANOE STREET,LAFAYETTE,IN,479042198,5,"Private nonprofit, 2-year",234,0,0,0,0,0,1,0,0,0,1
152530001,Taylor University,Main Campus,236 W READE AVE,UPLAND,IN,469891001,2,"Private nonprofit, 4-year or above",2559,0,0,0,0,0,0,0,0,0,0
152567001,Trine University,Main Campus,1 UNIVERSITY AVE,ANGOLA,IN,467031764,2,"Private nonprofit, 4-year or above",1616,0,0,3,0,0,0,14,0,0,17
152567002,Trine University,Trine University -Angola North,500 E. Harcourt Road,Angola,IN,46703,2,"Private nonprofit, 4-year or above",1616,0,0,0,0,0,0,0,0,0,0
152600001,Valparaiso University,VALPARAISO UNIVERSITY,"1700 CHAPEL DRIVE, US HWY 30",VALPARAISO,IN,463839978,2,"Private nonprofit, 4-year or above",4065,0,0,0,0,0,0,3,0,2,5
152628001,Vincennes Beauty College,Main Campus,12 S SECOND ST,VINCENNES,IN,47591,9,"Private for-profit, less-than 2-year",93,0,0,0,0,0,0,0,0,0,0
152637001,Vincennes University,Main Campus,1002 N FIRST ST,VINCENNES,IN,47591,1,"Public, 4-year or above",13947,0,0,5,0,0,1,17,1,0,24
152673001,Wabash College,Main Campus,301 West Wabash Avenue,CRAWFORDSVILLE,IN,47933,2,"Private nonprofit, 4-year or above",883,0,0,0,0,0,0,7,0,0,7
152798001,Allen College,Main Campus,1825 Logan Ave,WATERLOO,IA,507031999,2,"Private nonprofit, 4-year or above",454,0,0,0,0,0,0,0,0,0,0
152822001,AIB College of Business,Main Campus,2500 FLEUR DR,DES MOINES,IA,503211799,2,"Private nonprofit, 4-year or above",969,0,0,1,0,0,0,1,0,0,2
152992001,Briar Cliff University,Main Campus,3303 REBECCA ST,SIOUX CITY,IA,51104,2,"Private nonprofit, 4-year or above",1158,0,0,0,0,0,2,4,0,0,6
153001001,Buena Vista University,Main Campus,610 W 4TH ST,STORM LAKE,IA,50588,2,"Private nonprofit, 4-year or above",2647,0,0,1,0,0,1,7,1,0,10
153074001,Capri College,Capri College,395 MAIN ST,DUBUQUE,IA,520040873,6,"Private for-profit, 2-year",170,0,0,0,0,0,0,0,0,0,0
153083001,Capri College,Capri College,2945 WILLIAMS PARKWAY S.W.,CEDAR RAPIDS,IA,52404,6,"Private for-profit, 2-year",208,0,0,0,0,0,0,0,0,0,0
153092001,American College of Hairstyling-Cedar Rapids,Main Campus,1531 FIRST AVE SE,CEDAR RAPIDS,IA,52402,6,"Private for-profit, 2-year",14,0,0,0,0,0,0,0,0,0,0
153108001,Central College,Main Campus,812 UNIVERSITY,PELLA,IA,50219,2,"Private nonprofit, 4-year or above",1636,0,0,0,0,0,1,8,0,0,9
153126001,Clarke College,Clarke University,1550 CLARKE DR,DUBUQUE,IA,520013198,2,"Private nonprofit, 4-year or above",1202,0,0,0,0,0,0,0,0,0,0
153144001,Coe College,Main Campus,1220 FIRST AVE NE,CEDAR RAPIDS,IA,524025092,2,"Private nonprofit, 4-year or above",1300,0,0,2,0,0,1,8,0,0,11
153162001,Cornell College,Main Campus,600 FIRST ST SW,Mount Vernon,IA,523141098,2,"Private nonprofit, 4-year or above",1133,0,0,3,0,0,0,1,0,0,4
153171001,Iowa School of Beauty,Main Campus,112 NICHOLAS DR,MARSHALLTOWN,IA,50158,6,"Private for-profit, 2-year",28,0,0,0,0,0,0,0,0,0,0
153214001,Des Moines Area Community College,Des Moines Area Com. Col. - Ankeny Campus,2006 South  Ankeny Blvd.,Ankeny,IA,500238995,4,"Public, 2-year",22324,0,0,0,0,0,0,4,0,0,4
153214002,Des Moines Area Community College,Des Moines Area Com. Col. - Boone Campus,1125 Hancock Drive,Boone,IA,50036,4,"Public, 2-year",22324,0,0,0,0,0,0,0,0,0,0
153214003,Des Moines Area Community College,Des Moines Area Com. Col. - Carroll Campus,906 N. Grant Road,Carroll,IA,51401,4,"Public, 2-year",22324,0,0,0,0,0,0,0,0,0,0
153214004,Des Moines Area Community College,Des Moines Area Com. Col. - Newton Campus,600 N. 2nd Ave. West,Newton,IA,50208,4,"Public, 2-year",22324,0,0,0,0,0,0,0,0,0,0
153214005,Des Moines Area Community College,Des Moines Area Com. Col.  - Trans. Institute,2801 N.E. 54th St,Des Moines,IA,50313,4,"Public, 2-year",22324,0,0,0,0,0,0,0,0,0,0
153214006,Des Moines Area Community College,Des Moines Area Com. Col. - Urban Campus,1100 7th St.,Des Moines,IA,50314,4,"Public, 2-year",22324,0,0,0,0,1,0,0,0,0,1
153214007,Des Moines Area Community College,Des Moines Area Com. Col. - West Campus,5959 West Grand Ave.,West Des Moines,IA,50266,4,"Public, 2-year",22324,0,0,0,0,0,0,0,0,0,0
153214008,Des Moines Area Community College,Des Moines Area Com. Co. - Success Center,800 SW Porter,Des Moines,IA,50315,4,"Public, 2-year",22324,0,0,0,0,0,0,0,0,0,0
153214009,Des Moines Area Community College,Des Moines Area Com Col - Story Co Career Academy,1420 South Bell Ave.,Ames,IA,50010,4,"Public, 2-year",22324,0,0,0,0,0,0,0,0,0,0
153241001,Divine Word College,Main Campus,"102 JACOBY DR SW, PO BOX 380",EPWORTH,IA,520450380,2,"Private nonprofit, 4-year or above",92,0,0,0,0,0,0,0,0,0,0
153250001,Dordt College,Main Campus,498 4TH AVE NE,SIOUX CENTER,IA,512501697,2,"Private nonprofit, 4-year or above",1322,0,0,0,0,0,0,2,0,0,2
153269001,Drake University,Main Campus,2507 UNIVERSITY AVE,DES MOINES,IA,503114505,2,"Private nonprofit, 4-year or above",5653,0,0,0,0,0,0,6,3,0,9
153278001,University of Dubuque,Main Campus,2000 UNIVERSITY AVE,DUBUQUE,IA,52001,2,"Private nonprofit, 4-year or above",1718,0,0,0,0,0,0,5,0,0,5
153296001,Ellsworth Community College,Ellsworth Community College,1100 COLLEGE AVE,IOWA FALLS,IA,50126,4,"Public, 2-year",1174,0,0,0,0,0,0,7,0,1,8
153302001,Emmaus Bible College,Emmaus Bible College,2570 ASBURY RD,DUBUQUE,IA,520013096,2,"Private nonprofit, 4-year or above",250,0,0,0,0,0,0,0,0,0,0
153311001,Eastern Iowa Community College District,Administrative office & Non-Credit Student Attendence Center,306 West River Drive,Davenport,IA,528011221,4,"Public, 2-year",8480,0,0,0,0,0,0,0,0,0,0
153311002,Eastern Iowa Community College District,Clinton Community College,1000 Lincoln Blvd,Cinton,IA,52732,4,"Public, 2-year",8480,0,0,0,0,0,0,0,0,0,0
153311003,Eastern Iowa Community College District,Muscatine Community College,152 Colorado St.,Muscatine,IA,52761,4,"Public, 2-year",8480,0,0,0,0,0,0,1,0,0,1
153311004,Eastern Iowa Community College District,Scott Community College,500 Belmont Road,Bettendorf,IA,52722,4,"Public, 2-year",8480,0,0,0,0,0,0,0,0,0,0
153320001,Faith Baptist Bible College and Theological Seminary,Main Campus,1900 NW 4TH ST,ANKENY,IA,50023,2,"Private nonprofit, 4-year or above",417,0,0,0,0,0,0,7,0,0,7
153339001,Faust Institute of Cosmetology,Main Campus,1290 N. Lake Ave.,STORM LAKE,IA,50588,6,"Private for-profit, 2-year",24,0,0,0,0,0,0,0,0,0,0
153366001,Graceland University-Lamoni,Graceland University,1 University Place,Lamoni,IA,50140,2,"Private nonprofit, 4-year or above",2357,0,0,0,0,0,0,1,0,0,1
153366002,Graceland University-Lamoni,Independence Campus,1401 W TRUMAN RD,INDEPENDENCE,MO,640503434,2,"Private nonprofit, 4-year or above",2357,0,0,0,0,0,0,0,0,0,0
153375001,Grand View University,Main Campus,1200 GRANDVIEW AVE,DES MOINES,IA,50316,2,"Private nonprofit, 4-year or above",2039,0,0,0,0,0,0,4,0,0,4
153384001,Grinnell College,Main Campus,1432 East Street,GRINNELL,IA,501121690,2,"Private nonprofit, 4-year or above",1688,0,0,3,0,0,0,30,1,10,44
153384002,Grinnell College,Grinnell In London Program,103 Great Russell Street,London,,WC 1B 3LA,2,"Private nonprofit, 4-year or above",1688,0,0,0,0,0,0,0,0,0,0
153384003,Grinnell College,Grinnell In Washington D.C.,"1776 Massachusetts AVe, NW Suite 201",Washington,DC,20036,2,"Private nonprofit, 4-year or above",1688,0,0,0,0,0,0,0,0,0,0
153409001,Kaplan University-Mason City Campus,Kaplan University - Mason City,2570 4TH STREET SW,MASON CITY,IA,50401,3,"Private for-profit, 4-year or above",457,0,0,0,0,0,0,0,0,0,0
153418001,Kaplan University-Cedar Rapids Campus,Main Campus,"3165 Edgewood Parkway, SW",CEDAR RAPIDS,IA,52404,3,"Private for-profit, 4-year or above",851,0,0,0,0,0,0,0,0,0,0
153427001,Hamilton Technical College,Main Campus,1011 E 53RD ST,DAVENPORT,IA,52807,3,"Private for-profit, 4-year or above",233,0,0,0,0,0,0,0,0,0,0
153445001,Hawkeye Community College,Main Campus,1501 E ORANGE RD,WATERLOO,IA,50701,4,"Public, 2-year",6321,0,0,0,0,0,1,1,0,0,2
153463001,Bill Hills College of Cosmetology,American Hair Academy,910 Ave G,Fort Madison,IA,526274530,6,"Private for-profit, 2-year",48,0,0,0,0,0,0,0,0,0,0
153472001,Indian Hills Community College,Ottumwa Campus,525 GRANDVIEW,OTTUMWA,IA,52501,4,"Public, 2-year",5137,0,0,0,0,0,1,3,1,0,5
153472002,Indian Hills Community College,Centerville Campus,721 N. 1st Street,Centerville,IA,52544,4,"Public, 2-year",5137,0,0,0,0,0,0,0,0,0,0
153524001,Iowa Central Community College,Main Campus,One Triton Circle,FT DODGE,IA,50501,4,"Public, 2-year",5905,0,0,1,0,0,0,10,0,0,11
153533001,Iowa Lakes Community College,Main Campus,300 S 18th St,ESTHERVILLE,IA,51334,4,"Public, 2-year",3201,0,0,0,0,0,1,6,0,0,7
153533002,Iowa Lakes Community College,Iowa Lakes Community College - Emmetsburg,3200 COLLEGE DRIVE,EMMETSBURG,IA,50536,4,"Public, 2-year",3201,0,0,0,0,0,0,0,0,0,0
153533004,Iowa Lakes Community College,Iowa Lakes Community College - Algona,2111 HWY 169 NORTH,ALGONA,IA,505110680,4,"Public, 2-year",3201,0,0,0,0,0,0,0,0,0,0
153533005,Iowa Lakes Community College,Iowa Lakes Community College - Spencer,1900 N GRAND AVE SUITE B1,SPENCER,IA,513012294,4,"Public, 2-year",3201,0,0,0,0,0,0,0,0,0,0
153533006,Iowa Lakes Community College,Iowa Lakes Community College - Spirit Lake,800 21ST ST,SPIRIT LAKE,IA,513603439,4,"Public, 2-year",3201,0,0,0,0,0,0,0,0,0,0
153542001,Iowa Health-Des Moines School of Radiologic Technology,Main Campus,1200 PLEASANT ST,DES MOINES,IA,503091453,5,"Private nonprofit, 2-year",23,0,0,0,0,0,0,0,0,0,0
153588001,American College of Hairstyling-Des Moines,Main Campus,603 E SIXTH ST,DES MOINES,IA,50309,6,"Private for-profit, 2-year",31,0,0,0,0,0,0,0,0,0,0
153597001,Iowa School of Beauty,Main Campus,3305 70TH ST,DES MOINES,IA,503223203,6,"Private for-profit, 2-year",141,0,0,0,0,0,0,0,0,0,0
153603001,Iowa State University,Iowa State University,Beardshear Hall,Ames,IA,50011,1,"Public, 4-year or above",27945,0,0,20,0,1,3,36,4,3,67
153621001,Iowa Wesleyan College,Main Campus,601 N MAIN ST,MT PLEASANT,IA,526411398,2,"Private nonprofit, 4-year or above",858,0,0,1,0,0,4,6,0,0,11
153630001,Iowa Western Community College,Main Campus,2700 COLLEGE RD BOX 4C,COUNCIL BLUFFS,IA,515023004,4,"Public, 2-year",6100,0,0,1,0,0,4,28,1,0,34
153630002,Iowa Western Community College,Clarinda Campus,923 East Washington,Clarinda,IA,51632,4,"Public, 2-year",6100,0,0,0,0,0,0,0,0,0,0
153630003,Iowa Western Community College,Cass County Center,705 Walnut Street,Atlantic,IA,50022,4,"Public, 2-year",6100,0,0,0,0,0,0,0,0,0,0
153630004,Iowa Western Community College,Page Fremont Center,1001 W Sheridan Avenue,Shenandoah,IA,51601,4,"Public, 2-year",6100,0,0,0,0,0,0,0,0,0,0
153630005,Iowa Western Community College,Shelby County Center,2712 12th Street,Harlan,IA,51537,4,"Public, 2-year",6100,0,0,0,0,0,0,0,0,0,0
153658001,University of Iowa,Main Campus,JESSUP HALL,IOWA CITY,IA,522421316,1,"Public, 4-year or above",28987,0,0,9,1,0,1,23,0,0,34
153737001,Kirkwood Community College,Kirkwood Community College,6301 Kirkwood Blvd SW,Cedar Rapids,IA,524062068,4,"Public, 2-year",17841,0,0,0,0,1,0,8,0,0,9
153746001,La James International College,Main Campus,6322 UNIVERSITY AVE,CEDAR FALLS,IA,50613,6,"Private for-profit, 2-year",97,0,0,0,0,0,0,0,0,0,0
153764001,La James International College,Main Campus,8805 Chambery Blvd,Johnston,IA,50131,6,"Private for-profit, 2-year",197,0,0,0,0,0,0,0,0,0,0
153773001,La James College of Hairstyling and Cosmetology,Main Campus,24 SECOND ST NE,MASON CITY,IA,504013308,6,"Private for-profit, 2-year",130,0,0,0,0,0,0,0,0,0,0
153782001,La James International College,Main Campus,2419 5th Avenue South,FT DODGE,IA,50501,6,"Private for-profit, 2-year",128,0,0,0,0,0,0,0,0,0,0
153825001,Loras College,Main Campus,1450 ALTA VISTA,DUBUQUE,IA,520010178,2,"Private nonprofit, 4-year or above",1567,0,0,1,0,0,0,5,0,0,6
153834001,Luther College,Main Campus,700 COLLEGE DR,DECORAH,IA,521011045,2,"Private nonprofit, 4-year or above",2519,0,0,3,0,0,0,2,0,0,5
153861001,Maharishi University of Management,Main Campus,1000 N 4TH ST,FAIRFIELD,IA,52557,2,"Private nonprofit, 4-year or above",1199,0,0,0,0,0,0,1,1,0,2
153922001,Marshalltown Community College,Marshalltown Community College,3702 S CENTER ST,MARSHALLTOWN,IA,50158,4,"Public, 2-year",2156,0,0,0,0,0,0,3,0,0,3
153977001,Mercy College of Health Sciences,Main Campus,928 SIXTH AVE,DES MOINES,IA,503091239,2,"Private nonprofit, 4-year or above",793,0,0,0,0,0,0,0,1,0,1
154004001,Morningside College,Main Campus,1501 MORNINGSIDE AVE,SIOUX CITY,IA,511061751,2,"Private nonprofit, 4-year or above",2036,0,0,0,0,0,0,1,0,0,1
154013001,Mount Mercy College,Main Campus,1330 ELMHURST DR NE,CEDAR RAPIDS,IA,524024797,2,"Private nonprofit, 4-year or above",1666,0,0,1,0,0,0,1,0,0,2
154022001,Ashford University,Main Campus,400 N BLUFF BLVD,CLINTON,IA,527332967,3,"Private for-profit, 4-year or above",46835,0,0,0,0,0,0,2,0,0,2
154059001,North Iowa Area Community College,Main Campus,500 COLLEGE DR,MASON CITY,IA,50401,4,"Public, 2-year",3729,0,0,0,0,0,0,2,0,0,2
154095001,University of Northern Iowa,Main Campus,1222 W 27TH ST,CEDAR FALLS,IA,50614,1,"Public, 4-year or above",13303,0,0,5,0,0,0,5,2,0,12
154101001,Northwestern College,Main Campus,101 SEVENTH ST SW,ORANGE CITY,IA,51041,2,"Private nonprofit, 4-year or above",1206,0,0,0,0,0,0,0,0,0,0
154110001,Northeast Iowa Community College-Calmar,Main Campus,1625 HWY 150,CALMAR,IA,521320400,4,"Public, 2-year",5389,0,0,0,0,0,0,0,0,0,0
154110002,Northeast Iowa Community College-Calmar,Peosta Campus,10250 Sundown Road,Peosta,IA,520689703,4,"Public, 2-year",5389,0,0,1,0,0,0,1,0,0,2
154110003,Northeast Iowa Community College-Calmar,Dubuque Center,700 Main Street,Dubuque,IA,520016820,4,"Public, 2-year",5389,0,0,0,0,0,0,0,0,0,0
154110004,Northeast Iowa Community College-Calmar,Oelwein Center,1400 Technology Drive,Oelwein,IA,506622501,4,"Public, 2-year",5389,0,0,0,0,0,0,0,0,0,0
154110006,Northeast Iowa Community College-Calmar,Chickasaw County Center - New Hampton,951 North Linn Avenue,New Hampton,IA,506591203,4,"Public, 2-year",5389,0,0,0,0,0,0,0,0,0,0
154110007,Northeast Iowa Community College-Calmar,Cresco Center,1020 2nd Avenue S.E.,Cresco,IA,521361710,4,"Public, 2-year",5389,0,0,0,0,0,0,0,0,0,0
154110008,Northeast Iowa Community College-Calmar,Town Clock Center for Professional Development,680 Main Street,Dubuque,IA,520016819,4,"Public, 2-year",5389,0,0,0,0,0,0,0,0,0,0
154110009,Northeast Iowa Community College-Calmar,Waukon Center,"1220 3rd Avenue, N.W. suite 102",Waukon,IA,52172,4,"Public, 2-year",5389,0,0,0,0,0,0,0,0,0,0
154129001,Northwest Iowa Community College,Main Campus,603 W PARK ST,SHELDON,IA,51201,4,"Public, 2-year",1615,0,0,0,0,0,2,0,0,0,2
154156001,Des Moines University-Osteopathic Medical Center,Main Campus,3200 GRAND AVE,DES MOINES,IA,50312,2,"Private nonprofit, 4-year or above",1783,0,0,0,0,0,0,0,0,0,0
154165001,Iowa School of Beauty,Main Campus,609 W SECOND ST,OTTUMWA,IA,52501,6,"Private for-profit, 2-year",66,0,0,0,0,0,0,0,0,0,0
154174001,Palmer College of Chiropractic,Palmer College of Chiropractic Davenport Campus,1000 BRADY ST,DAVENPORT,IA,528035287,2,"Private nonprofit, 4-year or above",2094,0,0,0,0,0,0,5,0,0,5
154174002,Palmer College of Chiropractic,Palmer College of Chiropractic Florida,4777 City Center Parkway,Port Orange,FL,321294153,2,"Private nonprofit, 4-year or above",2094,0,0,0,0,0,0,1,0,0,1
154208001,The Salon Professional Academy,Main Campus,309 Kitty Hawk Dr.,AMES,IA,50010,6,"Private for-profit, 2-year",159,0,0,0,0,0,0,0,0,0,0
154235001,Saint Ambrose University,Main Campus,518 W LOCUST ST,DAVENPORT,IA,528032898,2,"Private nonprofit, 4-year or above",3729,0,0,0,0,0,0,11,0,0,11
154235002,Saint Ambrose University,College for Professional Studies,1950 East 54th Street,Davenport,IA,52807,2,"Private nonprofit, 4-year or above",3729,0,0,0,0,0,0,0,0,0,0
154262001,St Luke's College,Main Campus,2720 STONE PARK BLVD,SIOUX CITY,IA,511040263,5,"Private nonprofit, 2-year",179,0,0,0,0,0,2,9,0,0,11
154332001,La James International College,Main Campus,5205 N. Brady Street,DAVENPORT,IA,52806,6,"Private for-profit, 2-year",76,0,0,0,0,0,0,0,0,0,0
154341001,La James International College,Main Campus,227 E MARKET-BREWERY SQ,IOWA CITY,IA,52245,6,"Private for-profit, 2-year",113,0,0,0,0,0,0,0,0,0,0
